step,part_id,type_id,color_id,x_mm,y_mm,bottom_z_mm,rotation_z_deg,insertion_axis,lower_support_ids,contact_stud_sites,physical_fit,retention
559,COP-R3-0566,BR-02x04-H096,c0,76,36,121.6,270,-Z,COP-R3-0530;COP-R3-0533;COP-R3-0534,8,UNKNOWN,UNKNOWN
560,COP-R3-0554,BR-02x06-H096,c0,-4,44,121.6,0,-Z,COP-R3-0517,12,UNKNOWN,UNKNOWN
561,COP-R3-0540,BR-02x04-H096,c0,-68,52,121.6,270,-Z,COP-R3-0503;COP-R3-0505,8,UNKNOWN,UNKNOWN
562,COP-R3-0564,BR-02x04-H096,c0,60,52,121.6,270,-Z,COP-R3-0530,4,UNKNOWN,UNKNOWN
563,COP-R3-0543,BR-02x04-H096,c0,-52,68,121.6,270,-Z,COP-R3-0505;COP-R3-0509,8,UNKNOWN,UNKNOWN
564,COP-R3-0562,BR-02x04-H096,c0,44,68,121.6,270,-Z,COP-R3-0524;COP-R3-0527,8,UNKNOWN,UNKNOWN
565,COP-R3-0555,BR-01x02-H096,c0,-4,72,121.6,270,-Z,COP-R3-0517,2,UNKNOWN,UNKNOWN
566,COP-R3-0547,BR-02x03-H096,c0,-40,84,121.6,270,-Z,COP-R3-0510,6,UNKNOWN,UNKNOWN
567,COP-R3-0551,BR-02x08-H096,c0,4,84,121.6,270,-Z,COP-R3-0510;COP-R3-0519;COP-R3-0522;COP-R3-0524,15,UNKNOWN,UNKNOWN
568,COP-R3-0563,BR-01x02-H096,c0,40,84,121.6,0,-Z,COP-R3-0524,2,UNKNOWN,UNKNOWN
569,COP-R3-0556,BR-01x02-H096,c0,4,96,121.6,270,-Z,COP-R3-0519,2,UNKNOWN,UNKNOWN
570,COP-R3-0580,BR-01x02-H096,c0,-16,-92,131.2,0,-Z,COP-R3-0548,2,UNKNOWN,UNKNOWN
571,COP-R3-0585,CT-05C-H096-4415eb3f30,c0,12,-84,131.2,0,-Z,COP-R3-0550;COP-R3-0557;COP-R3-0559,4,UNKNOWN,UNKNOWN
572,COP-R3-0576,CT-09C-H096-10fa964061,c1,-32,-76,131.2,90,-Z,COP-R3-0546;COP-R3-0549;COP-R3-0550,8,UNKNOWN,UNKNOWN
573,COP-R3-0586,CT-09C-H096-10fa964061,c1,32,-76,131.2,270,-Z,COP-R3-0550;COP-R3-0559;COP-R3-0561,9,UNKNOWN,UNKNOWN
574,COP-R3-0589,CT-04C-H096-15e33fd0c4,c1,52,-72,131.2,180,-Z,COP-R3-0561;COP-R3-0565,2,UNKNOWN,UNKNOWN
575,COP-R3-0581,CT-17C-H096-c50680b76b,c0,-8,-68,131.2,180,-Z,COP-R3-0550;COP-R3-0552;COP-R3-0553,17,UNKNOWN,UNKNOWN
576,COP-R3-0575,BR-01x03-H096,c1,-48,-64,131.2,270,-Z,COP-R3-0544,1,UNKNOWN,UNKNOWN
577,COP-R3-0572,BR-01x02-H096,c1,-60,-56,131.2,270,-Z,COP-R3-0536,2,UNKNOWN,UNKNOWN
578,COP-R3-0594,BR-02x04-H096,c0,84,-52,131.2,0,-Z,COP-R3-0567,8,UNKNOWN,UNKNOWN
579,COP-R3-0570,CT-22C-H096-0d74c66059,c0,-60,-36,131.2,0,-Z,COP-R3-0536;COP-R3-0537;COP-R3-0538,17,UNKNOWN,UNKNOWN
580,COP-R3-0590,CT-18C-H096-e47607893e,c0,60,-36,131.2,180,-Z,COP-R3-0560;COP-R3-0565,6,UNKNOWN,UNKNOWN
581,COP-R3-0582,BR-02x03-H096,c0,-4,-24,131.2,0,-Z,COP-R3-0553,6,UNKNOWN,UNKNOWN
582,COP-R3-0573,BR-02x04-H096,c0,-52,-4,131.2,270,-Z,COP-R3-0542;COP-R3-0545,8,UNKNOWN,UNKNOWN
583,COP-R3-0578,BR-02x08-H096,c0,-4,-4,131.2,270,-Z,COP-R3-0545;COP-R3-0553;COP-R3-0558;COP-R3-0560,16,UNKNOWN,UNKNOWN
584,COP-R3-0587,BR-02x04-H096,c0,44,-4,131.2,270,-Z,COP-R3-0560,8,UNKNOWN,UNKNOWN
585,COP-R3-0592,BR-01x02-H096,c0,68,0,131.2,270,-Z,COP-R3-0560,2,UNKNOWN,UNKNOWN
586,COP-R3-0595,BR-02x06-H096,c0,84,4,131.2,0,-Z,COP-R3-0560;COP-R3-0568;COP-R3-0569,12,UNKNOWN,UNKNOWN
587,COP-R3-0583,BR-01x02-H096,c0,-4,8,131.2,270,-Z,COP-R3-0553,2,UNKNOWN,UNKNOWN
588,COP-R3-0571,BR-02x06-H096,c0,-76,20,131.2,0,-Z,COP-R3-0538;COP-R3-0539,12,UNKNOWN,UNKNOWN
589,COP-R3-0593,BR-02x06-H096,c0,68,36,131.2,0,-Z,COP-R3-0564;COP-R3-0566,8,UNKNOWN,UNKNOWN
590,COP-R3-0574,BR-02x04-H096,c0,-60,44,131.2,0,-Z,COP-R3-0540,4,UNKNOWN,UNKNOWN
591,COP-R3-0584,BR-02x08-H096,c0,-4,44,131.2,0,-Z,COP-R3-0553;COP-R3-0554;COP-R3-0555,16,UNKNOWN,UNKNOWN
592,COP-R3-0577,CT-12C-H096-dc1b462174,c0,-36,60,131.2,270,-Z,COP-R3-0543,4,UNKNOWN,UNKNOWN
593,COP-R3-0591,BR-02x04-H096,c0,52,60,131.2,0,-Z,COP-R3-0562;COP-R3-0564,8,UNKNOWN,UNKNOWN
594,COP-R3-0588,BR-02x04-H096,c0,36,76,131.2,0,-Z,COP-R3-0551;COP-R3-0562;COP-R3-0563,8,UNKNOWN,UNKNOWN
595,COP-R3-0579,BR-02x08-H096,c0,-4,84,131.2,270,-Z,COP-R3-0547;COP-R3-0551,16,UNKNOWN,UNKNOWN
596,COP-R3-0616,CT-09C-H096-2f6410248c,c0,8,-84,140.8,0,-Z,COP-R3-0581;COP-R3-0585,9,UNKNOWN,UNKNOWN
597,COP-R3-0607,BR-01x02-H096,c0,-12,-80,140.8,270,-Z,COP-R3-0576;COP-R3-0581,2,UNKNOWN,UNKNOWN
598,COP-R3-0619,CT-07C-H096-48e06b5e1e,c1,28,-76,140.8,270,-Z,COP-R3-0586,7,UNKNOWN,UNKNOWN
599,COP-R3-0605,BR-02x03-H096,c1,-28,-72,140.8,0,-Z,COP-R3-0576,4,UNKNOWN,UNKNOWN
600,COP-R3-0608,BR-01x02-H096,c1,-12,-72,140.8,270,-Z,COP-R3-0581,2,UNKNOWN,UNKNOWN
601,COP-R3-0611,BR-01x02-H096,c0,-4,-64,140.8,270,-Z,COP-R3-0581,2,UNKNOWN,UNKNOWN
602,COP-R3-0600,BR-01x02-H096,c0,-64,-60,140.8,0,-Z,COP-R3-0570;COP-R3-0572,2,UNKNOWN,UNKNOWN
603,COP-R3-0602,BR-02x03-H096,c1,-48,-60,140.8,270,-Z,COP-R3-0570;COP-R3-0572;COP-R3-0575,6,UNKNOWN,UNKNOWN
604,COP-R3-0621,CT-06C-H096-adaaf29086,c1,44,-60,140.8,90,-Z,COP-R3-0589;COP-R3-0590,4,UNKNOWN,UNKNOWN
605,COP-R3-0624,BR-02x02-H096,c0,68,-60,140.8,0,-Z,COP-R3-0590,4,UNKNOWN,UNKNOWN
606,COP-R3-0606,BR-01x10-H096,c0,4,-56,140.8,270,-Z,COP-R3-0581,2,UNKNOWN,UNKNOWN
607,COP-R3-0612,BR-01x02-H096,c0,-4,-48,140.8,270,-Z,COP-R3-0581,2,UNKNOWN,UNKNOWN
608,COP-R3-0625,BR-01x02-H096,c1,68,-48,140.8,270,-Z,COP-R3-0590,2,UNKNOWN,UNKNOWN
609,COP-R3-0596,BR-02x06-H096,c0,-76,-44,140.8,0,-Z,COP-R3-0570,12,UNKNOWN,UNKNOWN
610,COP-R3-0629,BR-02x02-H096,c0,84,-44,140.8,0,-Z,COP-R3-0594,4,UNKNOWN,UNKNOWN
611,COP-R3-0626,BR-02x04-H096,c0,68,-28,140.8,0,-Z,COP-R3-0590,8,UNKNOWN,UNKNOWN
612,COP-R3-0597,BR-01x02-H096,c0,-76,-16,140.8,270,-Z,COP-R3-0570,2,UNKNOWN,UNKNOWN
613,COP-R3-0613,BR-02x08-H096,c0,-4,-12,140.8,0,-Z,COP-R3-0578;COP-R3-0581;COP-R3-0582;COP-R3-0583;COP-R3-0584,16,UNKNOWN,UNKNOWN
614,COP-R3-0598,BR-02x08-H096,c0,-52,-4,140.8,270,-Z,COP-R3-0570;COP-R3-0571;COP-R3-0573;COP-R3-0578,16,UNKNOWN,UNKNOWN
615,COP-R3-0609,BR-01x02-H096,c0,-16,-4,140.8,0,-Z,COP-R3-0578,2,UNKNOWN,UNKNOWN
616,COP-R3-0617,BR-02x08-H096,c0,36,-4,140.8,270,-Z,COP-R3-0578;COP-R3-0587;COP-R3-0590;COP-R3-0592,16,UNKNOWN,UNKNOWN
617,COP-R3-0628,BR-01x02-H096,c0,72,-4,140.8,0,-Z,COP-R3-0590;COP-R3-0592,2,UNKNOWN,UNKNOWN
618,COP-R3-0599,BR-02x03-H096,c0,-76,16,140.8,0,-Z,COP-R3-0571,6,UNKNOWN,UNKNOWN
619,COP-R3-0627,BR-02x03-H096,c0,68,16,140.8,0,-Z,COP-R3-0593,4,UNKNOWN,UNKNOWN
620,COP-R3-0601,BR-02x06-H096,c0,-60,36,140.8,0,-Z,COP-R3-0574,8,UNKNOWN,UNKNOWN
621,COP-R3-0622,BR-02x04-H096,c0,60,36,140.8,270,-Z,COP-R3-0593,4,UNKNOWN,UNKNOWN
622,COP-R3-0603,BR-02x02-H096,c0,-44,52,140.8,0,-Z,COP-R3-0577,4,UNKNOWN,UNKNOWN
623,COP-R3-0614,BR-02x08-H096,c0,-4,52,140.8,0,-Z,COP-R3-0579;COP-R3-0584,16,UNKNOWN,UNKNOWN
624,COP-R3-0623,BR-02x02-H096,c0,52,52,140.8,0,-Z,COP-R3-0591,4,UNKNOWN,UNKNOWN
625,COP-R3-0604,BR-02x04-H096,c0,-36,68,140.8,270,-Z,COP-R3-0577,8,UNKNOWN,UNKNOWN
626,COP-R3-0620,BR-02x06-H096,c0,36,68,140.8,270,-Z,COP-R3-0588;COP-R3-0591,8,UNKNOWN,UNKNOWN
627,COP-R3-0610,BR-01x04-H096,c0,-16,76,140.8,0,-Z,COP-R3-0579,2,UNKNOWN,UNKNOWN
628,COP-R3-0618,BR-02x03-H096,c0,16,84,140.8,270,-Z,COP-R3-0579,6,UNKNOWN,UNKNOWN
629,COP-R3-0615,BR-01x02-H096,c0,-4,88,140.8,270,-Z,COP-R3-0579,2,UNKNOWN,UNKNOWN
630,COP-R3-0643,BR-01x02-H096,c0,-16,-76,150.4,0,-Z,COP-R3-0607;COP-R3-0608,2,UNKNOWN,UNKNOWN
631,COP-R3-0645,CT-09C-H096-10fa964061,c0,8,-76,150.4,90,-Z,COP-R3-0607;COP-R3-0608;COP-R3-0616;COP-R3-0619,9,UNKNOWN,UNKNOWN
632,COP-R3-0649,CT-03C-H096-c1d6f05dcc,c1,20,-68,150.4,180,-Z,COP-R3-0619,1,UNKNOWN,UNKNOWN
633,COP-R3-0646,BR-01x03-H096,c0,0,-64,150.4,270,-Z,COP-R3-0611,2,UNKNOWN,UNKNOWN
634,COP-R3-0631,CT-03C-H096-c1d6f05dcc,c0,-60,-60,150.4,270,-Z,COP-R3-0600;COP-R3-0602,3,UNKNOWN,UNKNOWN
635,COP-R3-0634,CT-10C-H096-0b7a9c0a1e,c1,-36,-60,150.4,90,-Z,COP-R3-0602;COP-R3-0605;COP-R3-0606,9,UNKNOWN,UNKNOWN
636,COP-R3-0644,BR-01x02-H096,c0,-12,-56,150.4,270,-Z,COP-R3-0606,2,UNKNOWN,UNKNOWN
637,COP-R3-0653,CT-09C-H096-5eb32c5359,c1,44,-56,150.4,90,-Z,COP-R3-0606;COP-R3-0621,8,UNKNOWN,UNKNOWN
638,COP-R3-0655,CT-07C-H096-48e06b5e1e,c0,60,-44,150.4,270,-Z,COP-R3-0625;COP-R3-0626,4,UNKNOWN,UNKNOWN
639,COP-R3-0630,CT-16C-H096-6106604ce2,c0,-60,-40,150.4,90,-Z,COP-R3-0596,4,UNKNOWN,UNKNOWN
640,COP-R3-0647,BR-04x06-H096,c0,12,-36,150.4,0,-Z,COP-R3-0606;COP-R3-0612;COP-R3-0613,9,UNKNOWN,UNKNOWN
641,COP-R3-0637,BR-04x06-H096,c0,-20,-28,150.4,0,-Z,COP-R3-0598;COP-R3-0609;COP-R3-0612;COP-R3-0613,9,UNKNOWN,UNKNOWN
642,COP-R3-0654,BR-02x08-H096,c0,36,-20,150.4,0,-Z,COP-R3-0617,4,UNKNOWN,UNKNOWN
643,COP-R3-0656,BR-04x06-H096,c0,60,-12,150.4,0,-Z,COP-R3-0617;COP-R3-0626;COP-R3-0627;COP-R3-0628,16,UNKNOWN,UNKNOWN
644,COP-R3-0648,BR-01x02-H096,c0,4,-8,150.4,270,-Z,COP-R3-0613;COP-R3-0617,2,UNKNOWN,UNKNOWN
645,COP-R3-0632,BR-04x06-H096,c0,-52,-4,150.4,0,-Z,COP-R3-0598;COP-R3-0601,10,UNKNOWN,UNKNOWN
646,COP-R3-0638,BR-04x06-H096,c0,-12,12,150.4,270,-Z,COP-R3-0598;COP-R3-0609;COP-R3-0613;COP-R3-0614;COP-R3-0617,12,UNKNOWN,UNKNOWN
647,COP-R3-0650,CT-09C-H096-792fee37ed,c0,20,12,150.4,0,-Z,COP-R3-0617,4,UNKNOWN,UNKNOWN
648,COP-R3-0657,BR-02x03-H096,c0,64,20,150.4,270,-Z,COP-R3-0627,4,UNKNOWN,UNKNOWN
649,COP-R3-0633,BR-02x03-H096,c0,-60,32,150.4,0,-Z,COP-R3-0601,6,UNKNOWN,UNKNOWN
650,COP-R3-0639,BR-01x06-H096,c0,-12,32,150.4,270,-Z,COP-R3-0614,2,UNKNOWN,UNKNOWN
651,COP-R3-0635,BR-02x04-H096,c0,-44,36,150.4,0,-Z,COP-R3-0603,2,UNKNOWN,UNKNOWN
652,COP-R3-0651,BR-04x06-H096,c0,36,36,150.4,0,-Z,COP-R3-0622;COP-R3-0623,4,UNKNOWN,UNKNOWN
653,COP-R3-0658,BR-01x04-H096,c0,56,44,150.4,0,-Z,COP-R3-0622;COP-R3-0623,4,UNKNOWN,UNKNOWN
654,COP-R3-0640,BR-01x04-H096,c0,-32,52,150.4,0,-Z,COP-R3-0604,1,UNKNOWN,UNKNOWN
655,COP-R3-0642,BR-04x06-H096,c0,-4,52,150.4,270,-Z,COP-R3-0604;COP-R3-0610;COP-R3-0614;COP-R3-0620,11,UNKNOWN,UNKNOWN
656,COP-R3-0636,BR-01x02-H096,c0,-44,56,150.4,270,-Z,COP-R3-0603,2,UNKNOWN,UNKNOWN
657,COP-R3-0652,CT-05C-H096-7ede4fdf04,c0,32,68,150.4,90,-Z,COP-R3-0620,5,UNKNOWN,UNKNOWN
658,COP-R3-0641,BR-01x08-H096,c0,-4,72,150.4,270,-Z,COP-R3-0604;COP-R3-0610;COP-R3-0614;COP-R3-0620,7,UNKNOWN,UNKNOWN
659,COP-R3-0667,BR-02x04-H096,c0,-4,-76,160.0,270,-Z,COP-R3-0643;COP-R3-0645,8,UNKNOWN,UNKNOWN
660,COP-R3-0663,BR-01x02-H096,c0,-32,-60,160.0,0,-Z,COP-R3-0634,2,UNKNOWN,UNKNOWN
661,COP-R3-0666,BR-02x08-H096,c0,4,-60,160.0,270,-Z,COP-R3-0634;COP-R3-0644;COP-R3-0646;COP-R3-0647;COP-R3-0649;COP-R3-0653,16,UNKNOWN,UNKNOWN
662,COP-R3-0677,CT-05C-H096-1898941840,c0,36,-52,160.0,180,-Z,COP-R3-0653;COP-R3-0654,5,UNKNOWN,UNKNOWN
663,COP-R3-0676,BR-01x01-H096,c1,32,-48,160.0,0,-Z,COP-R3-0654,1,UNKNOWN,UNKNOWN
664,COP-R3-0659,BR-02x04-H096,c0,-60,-36,160.0,0,-Z,COP-R3-0630;COP-R3-0632,8,UNKNOWN,UNKNOWN
665,COP-R3-0661,BR-02x08-H096,c0,-44,-36,160.0,0,-Z,COP-R3-0630;COP-R3-0632;COP-R3-0634,16,UNKNOWN,UNKNOWN
666,COP-R3-0669,BR-02x04-H096,c0,-4,-36,160.0,0,-Z,COP-R3-0637;COP-R3-0647,8,UNKNOWN,UNKNOWN
667,COP-R3-0680,BR-04x04-H096,c0,60,-36,160.0,0,-Z,COP-R3-0653;COP-R3-0655;COP-R3-0656,16,UNKNOWN,UNKNOWN
668,COP-R3-0670,BR-01x02-H096,c0,-4,-16,160.0,270,-Z,COP-R3-0637;COP-R3-0647,2,UNKNOWN,UNKNOWN
669,COP-R3-0681,CT-04C-H096-8e241044a8,c0,52,-8,160.0,180,-Z,COP-R3-0656,4,UNKNOWN,UNKNOWN
670,COP-R3-0664,BR-02x03-H096,c0,-24,-4,160.0,270,-Z,COP-R3-0637;COP-R3-0638,6,UNKNOWN,UNKNOWN
671,COP-R3-0671,BR-02x08-H096,c0,20,-4,160.0,270,-Z,COP-R3-0637;COP-R3-0638;COP-R3-0648;COP-R3-0650;COP-R3-0654;COP-R3-0656,16,UNKNOWN,UNKNOWN
672,COP-R3-0660,BR-02x02-H096,c0,-60,4,160.0,0,-Z,COP-R3-0632,4,UNKNOWN,UNKNOWN
673,COP-R3-0672,BR-01x02-H096,c0,-4,8,160.0,270,-Z,COP-R3-0638,2,UNKNOWN,UNKNOWN
674,COP-R3-0662,BR-02x06-H096,c0,-44,20,160.0,0,-Z,COP-R3-0632;COP-R3-0635,12,UNKNOWN,UNKNOWN
675,COP-R3-0682,BR-02x04-H096,c0,52,20,160.0,0,-Z,COP-R3-0651;COP-R3-0656;COP-R3-0657;COP-R3-0658,8,UNKNOWN,UNKNOWN
676,COP-R3-0678,BR-02x02-H096,c0,36,36,160.0,0,-Z,COP-R3-0651,4,UNKNOWN,UNKNOWN
677,COP-R3-0683,BR-01x02-H096,c0,52,40,160.0,270,-Z,COP-R3-0651;COP-R3-0658,2,UNKNOWN,UNKNOWN
678,COP-R3-0665,BR-02x04-H096,c0,-28,44,160.0,0,-Z,COP-R3-0639;COP-R3-0640;COP-R3-0642,8,UNKNOWN,UNKNOWN
679,COP-R3-0673,BR-02x08-H096,c0,-4,44,160.0,0,-Z,COP-R3-0638;COP-R3-0639;COP-R3-0641;COP-R3-0642,16,UNKNOWN,UNKNOWN
680,COP-R3-0674,BR-02x04-H096,c0,20,52,160.0,270,-Z,COP-R3-0642;COP-R3-0651,8,UNKNOWN,UNKNOWN
681,COP-R3-0679,BR-01x02-H096,c0,40,52,160.0,0,-Z,COP-R3-0651,2,UNKNOWN,UNKNOWN
682,COP-R3-0668,BR-01x04-H096,c0,-16,60,160.0,0,-Z,COP-R3-0641;COP-R3-0642,4,UNKNOWN,UNKNOWN
683,COP-R3-0675,BR-01x02-H096,c0,8,68,160.0,0,-Z,COP-R3-0641;COP-R3-0642,2,UNKNOWN,UNKNOWN
684,COP-R3-0690,BR-02x04-H096,c0,12,-60,169.6,270,-Z,COP-R3-0666,8,UNKNOWN,UNKNOWN
685,COP-R3-0686,BR-04x06-H096,c0,-20,-44,169.6,0,-Z,COP-R3-0663;COP-R3-0666;COP-R3-0669,12,UNKNOWN,UNKNOWN
686,COP-R3-0684,BR-02x04-H096,c0,-44,-36,169.6,0,-Z,COP-R3-0661,8,UNKNOWN,UNKNOWN
687,COP-R3-0694,BR-04x06-H096,c0,36,-36,169.6,270,-Z,COP-R3-0676;COP-R3-0677;COP-R3-0680,12,UNKNOWN,UNKNOWN
688,COP-R3-0691,BR-02x02-H096,c0,4,-28,169.6,0,-Z,COP-R3-0669,2,UNKNOWN,UNKNOWN
689,COP-R3-0688,BR-01x02-H096,c0,-16,-4,169.6,0,-Z,COP-R3-0664,2,UNKNOWN,UNKNOWN
690,COP-R3-0693,BR-02x03-H096,c0,16,-4,169.6,270,-Z,COP-R3-0671,6,UNKNOWN,UNKNOWN
691,COP-R3-0685,BR-02x04-H096,c0,-44,12,169.6,0,-Z,COP-R3-0662,8,UNKNOWN,UNKNOWN
692,COP-R3-0687,BR-02x08-H096,c0,-28,12,169.6,0,-Z,COP-R3-0664;COP-R3-0665,8,UNKNOWN,UNKNOWN
693,COP-R3-0689,CT-18C-H096-b75d99ebb6,c0,-8,12,169.6,180,-Z,COP-R3-0670;COP-R3-0671;COP-R3-0672;COP-R3-0673,16,UNKNOWN,UNKNOWN
694,COP-R3-0695,CT-20C-H096-c36775f192,c0,28,12,169.6,180,-Z,COP-R3-0671,4,UNKNOWN,UNKNOWN
695,COP-R3-0692,CT-06C-H096-adaaf29086,c0,4,44,169.6,180,-Z,COP-R3-0673;COP-R3-0674,4,UNKNOWN,UNKNOWN
